ID,书名,密码,百度盘,城通,天翼 
16955,《屠夫十字镇》,c4r5;5296,http://pan.baidu.com/s/1nvr5ypr#c4r5,https://page71.ctfile.com/dir/11851471-23834520-112d47/,http://cloud.189.cn/t/bEj67rIfEJZr#5296
11165,《晚清三部曲（晚清有个曾国藩+晚清有个袁世凯+晚清有个李鸿章）》,caob;,http://pan.baidu.com/s/1bpmZ7An#caob,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499019416367&sk=6065D28083473231C78F3884E226D7DC&ufi=8151651406988951&token=cloud16&sig=cUM8yvTLao3Mxj3TCX8kB%2B405Qg%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499019416375&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=9151621399809526&token=cloud4&sig=T2kgT7SM0Vo0fVe08ml99Lfu6B8%3D#
11398,《佛像的历史》,ma95;,http://pan.baidu.com/s/1mh91VgW#ma95,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499124040061&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=8149121417685397&token=cloud3&sig=xR5pTlN%2BqsBtYagoMW52JiUVi%2FI%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499124040070&sk=6065D28083473231C78F3884E226D7DC&ufi=2152221412800689&token=cloud16&sig=2es0nxolE6w2y18s6Ysg3fJceV4%3D#
13736,《华夏边缘：历史记忆与族群认同（增订本）》,ea96;,http://pan.baidu.com/s/1hr37gqw#ea96,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500290122650&sk=98A6737B325C52C84D55218BF66D57AA&ufi=2130321531265226&token=cloud15&sig=vHt2qy7s2PKRp60RPi7LJOt0oto%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500290122643&sk=6065D28083473231C78F3884E226D7DC&ufi=9149121528493142&token=cloud16&sig=T5l5%2Ffc7p9iXSNKtu8pUgkPSvSU%3D#
13758,《西方哲学史（增补修订版）》,soxn;,http://pan.baidu.com/s/1c2kYGFY#soxn,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500303374447&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=4151221525071162&token=cloud3&sig=zHYzl9%2BxEwE0xA7YDBCZewdDY7E%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500303374439&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=9151211528692517&token=cloud3&sig=pp0%2BNcz3%2Fj%2F%2B%2Bu6pFdJEqDiAI5Y%3D#
12983,《东周列国志（校注精制版）》,1cus;,http://pan.baidu.com/s/1dFgSdVz#1cus,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498910051285&sk=98A6737B325C52C84D55218BF66D57AA&ufi=9149121490113734&token=cloud15&sig=CioTrh9iomMluM9r8rE7J5Z3i74%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498910051277&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=7154321491205475&token=cloud4&sig=bZrUmDAahpxgm%2Bhm0aoABe811ZA%3D#
12309,《遥远的救世主》,c8q7;,http://pan.baidu.com/s/1gf9n0xt#c8q7,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500382211672&sk=98A6737B325C52C84D55218BF66D57AA&ufi=8149121458825849&token=cloud15&sig=aoOXRbypaL32kk7C0X9S9s4znc4%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500382211664&sk=6065D28083473231C78F3884E226D7DC&ufi=7154321454543477&token=cloud16&sig=YYbUf5OZPjlNXImiJulNy7mFwdQ%3D#
17349,《武林画卷（精制多看版）》,9lct;7272,http://pan.baidu.com/s/1qYPVPNY#9lct,https://page71.ctfile.com/dir/11851471-23958183-31f264/,http://cloud.189.cn/t/BBJvmmmquia2#7272
14034,《战争与革命交织的近代中国(1895-1949)》,ijjz;,http://pan.baidu.com/s/1i5dxqjb#ijjz,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498321060804&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=6147111530117035&token=cloud3&sig=tcUCMFtCQlB%2BCKKu%2F6b8Oji3bzY%3D,https://page71.ctfile.com/dir/11851471-22946733-77e68a/#
11208,《边陲鬼屋》,wfmt;,http://pan.baidu.com/s/1bppb3Bp#wfmt,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499019712312&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=9149821401957373&token=cloud4&sig=IMI%2BS9SK1gY0hu91%2FW9hCuPWk4s%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499019712304&sk=24578ED11A6242943B095C80BF002EEF&ufi=9149821401957590&token=cloud14&sig=MY4GZXPZ5fBvZxfqZYFkx8n8Yxk%3D#
10521,《不为我们改变的世界》,utae;,http://pan.baidu.com/s/1cjCFNK#utae,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498913633196&sk=24578ED11A6242943B095C80BF002EEF&ufi=2152221363124239&token=cloud14&sig=Fa8jLlvu5VlegKKGy0PqHXK%2B8uM%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498913633183&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=9154321359752116&token=cloud3&sig=vzKXfsCTOBc4S03mk18O9JMia%2Bg%3D#
10366,《中国改革三步走》,t4lp;,http://pan.baidu.com/s/1mh6cvXY#t4lp,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498289110991&sk=6065D28083473231C78F3884E226D7DC&ufi=7130521353812886&token=cloud16&sig=EAVM2%2BuloUJL%2B3Arq1qDZmkh3Vw%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498289110982&sk=6065D28083473231C78F3884E226D7DC&ufi=3130531354301393&token=cloud16&sig=rk6oe%2FEpKkx5Ajrwg7jccBbynNU%3D#
11077,《完美的真空》,q75q;,http://pan.baidu.com/s/1i5PwFdj#q75q,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500267502287&sk=24578ED11A6242943B095C80BF002EEF&ufi=4147111386932269&token=cloud14&sig=qwDaVJqCFEt2hWprwIx3AXGD6bE%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500267502280&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=7149821391384659&token=cloud4&sig=TaHHQTFJG1LCZjdUSzhtia53cxo%3D#
12341,《如何进行思考（套装共4部）》,irs7;,http://pan.baidu.com/s/1jH97hI2#irs7,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500383126126&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=1147111756159220&token=cloud3&sig=0NY%2BptgIxGoIrUmWwRkBNa%2BTJCg%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500383126109&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=9149021456424857&token=cloud3&sig=v2db0Vgl88FhGwQP6WWyrQ4%2FWSs%3D#
13057,《偶像的黄昏》,g4pz;,http://pan.baidu.com/s/1bSfccA#g4pz,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499017170159&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=4149821489543548&token=cloud4&sig=dkMaiBm4%2BniNIGMRPXqdsTCvuR8%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499017170148&sk=24578ED11A6242943B095C80BF002EEF&ufi=4147111489561283&token=cloud14&sig=p6SZGGEADasWL%2FkVKR0DsCYVwl4%3D#
11533,《南明那些事儿（精排）》,4o0z;,http://pan.baidu.com/s/1qYjRHPq#4o0z,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499195752833&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=3149121418252617&token=cloud3&sig=Mjji47dP3voMLkghVba3ejXfjUA%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499195752810&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=9149021415513014&token=cloud4&sig=ZWuwjLIAVItW5STos1ms3JUla%2Bo%3D#
12354,《走神的艺术与科学》,e6yz;,http://pan.baidu.com/s/1dFquK6H#e6yz,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500383349877&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=1149021756335466&token=cloud3&sig=cAIdOVkLL0oQibburv1c2yRsUeE%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500383349644&sk=24578ED11A6242943B095C80BF002EEF&ufi=7154321458246996&token=cloud14&sig=NdWzW42gZW3OoV4t%2F0V%2FPmQb71E%3D#
17416,《人间世》,pkv5;8883,http://pan.baidu.com/s/1dFeVnQp#pkv5,https://page71.ctfile.com/dir/11851471-23998353-1a0d31/,http://cloud.189.cn/t/fuuuqyFB7bIv#8883
10889,《孤独的赢家》,7n0a;,http://pan.baidu.com/s/1kVE2VJp#7n0a,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499861418276&sk=24578ED11A6242943B095C80BF002EEF&ufi=6135921362927841&token=cloud14&sig=SnszN8i5nbioLIx5IDxpLlnFPIA%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499861418270&sk=6065D28083473231C78F3884E226D7DC&ufi=6135921362927853&token=cloud16&sig=5TH4mC4RDin%2FWsEJyRzCF7A80j8%3D#
12125,《笨花》,c7p0;,http://pan.baidu.com/s/1mi60O2k#c7p0,,#
12318,《修真世界》,vdql;,http://pan.baidu.com/s/1dF1PYIP#vdql,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500382699796&sk=6065D28083473231C78F3884E226D7DC&ufi=4149121450940343&token=cloud16&sig=9Z%2Bjsl7B9xfCz8uqbkisWTKBZGM%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500382699789&sk=24578ED11A6242943B095C80BF002EEF&ufi=4149121450940722&token=cloud14&sig=JIOKsv9ctx21irAQuvF5%2BNGCFqw%3D#
15613,《聪明人的一张纸工作整理术：完美图解》,mxxt;,http://pan.baidu.com/s/1o8kGkps#mxxt,https://page71.ctfile.com/dir/11851471-22989093-e64d0f/,#
16785,《柏杨版资治通鉴第五辑：乱世烽烟（精校精制）》,gqiu;8862,http://pan.baidu.com/s/1bHZOmi#gqiu,https://page71.ctfile.com/dir/11851471-23706891-abd41b/,http://cloud.189.cn/t/JVJZreYZjMfy#8862
13040,《追随直觉之路》,8ul4;,http://pan.baidu.com/s/1cfCukQ#8ul4,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499015732688&sk=98A6737B325C52C84D55218BF66D57AA&ufi=5149021498492175&token=cloud15&sig=n0aOjbZ8l7IQWKPGFP4R%2F2E55CQ%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499015732706&sk=6065D28083473231C78F3884E226D7DC&ufi=6130521475919317&token=cloud16&sig=nizxv8js%2FPE1ADqYnfMjXvF2cCI%3D#
9706,《水问》,7k4e;,http://pan.baidu.com/s/1dFCB9mh#7k4e,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498923419098&sk=24578ED11A6242943B095C80BF002EEF&ufi=1152221620132755&token=cloud14&sig=Lpu6C67n5DBGfT7wq0hhddC8em8%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498923419092&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=6149121303290627&token=cloud3&sig=WL853ZBQkACZhFsBAo6%2FMZ1PaJI%3D#
11062,《生命的品质》,c7rm;,http://pan.baidu.com/s/1geBDv71#c7rm,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500267885170&sk=24578ED11A6242943B095C80BF002EEF&ufi=6152611373014148&token=cloud14&sig=tD9El3yOywinaZXMUP0G9X74Mlk%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500267885178&sk=24578ED11A6242943B095C80BF002EEF&ufi=8130531393705840&token=cloud14&sig=uWHxoFJfzuB384RoEOBlthvIE7w%3D#
16742,《斯坦尼斯拉夫斯基全集（套装全6册）》,k7rh;0961,http://pan.baidu.com/s/1miojw96#k7rh,https://page71.ctfile.com/dir/11851471-23667135-eb12cd/,http://cloud.189.cn/t/uy2IJrmIjEny#0961
9903,《迷失的军刺》,al09;,http://pan.baidu.com/s/1gf9PTVd#al09,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498743323538&sk=24578ED11A6242943B095C80BF002EEF&ufi=8152951334660568&token=cloud14&sig=YEq8L%2B4kB8zFsgk373LWE6zxxVs%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498743323528&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=4152921326014218&token=cloud4&sig=XgFPPCFqlGF6DRfKIfjR4%2FvM7Uk%3D#
16177,《吕氏春秋译注》,0zrt;9165,http://pan.baidu.com/s/1qXCMOTu#0zrt,https://page71.ctfile.com/dir/11851471-23350650-c2abba/,http://cloud.189.cn/t/MzQF32QBj6z2#9165
10982,《罗伯特·谢克里科幻小说集》,uktj;,http://pan.baidu.com/s/1bp1Smqb#uktj,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499859961526&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=8152611389109174&token=cloud4&sig=6Gq3eqKjnIGCCuAyhxz2xm2d1hc%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499859961510&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=1152621683954968&token=cloud4&sig=34DJSNaIQlKJm5KIgDC6CbbnNhI%3D#
17317,《月池》,60mb;2925,http://pan.baidu.com/s/1bWTEFk#60mb,https://page71.ctfile.com/dir/11851471-23938920-5c56d5/,http://cloud.189.cn/t/aeMFVbfaIvMj#2925
15010,《杜甫诗集》,z181;,http://pan.baidu.com/s/1gf3kK3h#z181,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499935143311&sk=24578ED11A6242943B095C80BF002EEF&ufi=5147111592384286&token=cloud14&sig=0aduPkUy9KW5xW7dOipBg8Zzs2w%3D,https://page71.ctfile.com/dir/11851471-22946262-9c5bb8/#
13423,《辛弃疾词集》,bide;,http://pan.baidu.com/s/1dFJ2gGL#bide,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499685474563&sk=24578ED11A6242943B095C80BF002EEF&ufi=8149121520203232&token=cloud14&sig=9SrqwPZyHBRmZXW%2F1wPY8UsWP74%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499685474557&sk=6065D28083473231C78F3884E226D7DC&ufi=7152221515229751&token=cloud16&sig=nEI%2FW11kWi3rkkvCif5ZM1ffBm8%3D#
11433,《沉冤录》,qgdw;,http://pan.baidu.com/s/1sl8mcod#qgdw,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499124681230&sk=24578ED11A6242943B095C80BF002EEF&ufi=3149821414110370&token=cloud14&sig=Y5qjvf0o0sAhYLGdoLCRNIAw7A4%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499124681245&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=3149821414110358&token=cloud3&sig=Eijz0td1MbCf76C5uG%2B9AWYRcgQ%3D#
11375,《谍战1933（电视剧“剃刀边缘”原著）》,pi1k;,http://pan.baidu.com/s/1nv8uinv#pi1k,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499123725509&sk=24578ED11A6242943B095C80BF002EEF&ufi=5154321416072890&token=cloud14&sig=OGEOcWyEPdDO4d2AMObXaUfIrbQ%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499123725503&sk=6065D28083473231C78F3884E226D7DC&ufi=2149821411187576&token=cloud16&sig=zvGnF87oAmK8EXiqghfpR0f%2FbR0%3D#
13341,《巨人三传（傅雷经典译本）》,6s0r;,http://pan.baidu.com/s/1eRLlNb0#6s0r,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499598050246&sk=6065D28083473231C78F3884E226D7DC&ufi=2149121515733316&token=cloud16&sig=mpBUa8qGw3MjX4Mx8dsjMtOEIws%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499598050234&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=6152221495782587&token=cloud3&sig=YnWcDH2eL%2FvAdX6H86Y4zLuhJNE%3D#
12988,《嫌疑人X的献身》,n569;,http://pan.baidu.com/s/1i57iuW1#n569,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498910490725&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=9149121490129715&token=cloud4&sig=SN90xUFB60kV2dZg7Me4aqY4NDM%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498910490714&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=8149821495122495&token=cloud4&sig=P0BdoVn2XwYr4PXqAadFE%2FN75yw%3D#
16871,《连城诀（精校精制，三联插图本）》,taca;0301,http://pan.baidu.com/s/1gfJ1Qef#taca,https://page71.ctfile.com/dir/11851471-23753397-2063f8/,http://cloud.189.cn/t/VrIFjeUZvimy#0301
14044,《最后的中华帝国：大清（哈佛中国史系列06）》,1x4q;,http://pan.baidu.com/s/1qXVb4RE#1x4q,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498322096438&sk=24578ED11A6242943B095C80BF002EEF&ufi=5149121553065403&token=cloud14&sig=sJxom4kuXThaHNYyuSLmUsmMrtM%3D,https://page71.ctfile.com/dir/11851471-22946742-40586e/#
11341,《知日系列（套装共10本） 》,53c9;,http://pan.baidu.com/s/1nv6sjAp#53c9,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499021369950&sk=24578ED11A6242943B095C80BF002EEF&ufi=5133911413646377&token=cloud14&sig=nhkp33aZi3dpNEeOqwv7DgX9PtI%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499021369943&sk=98A6737B325C52C84D55218BF66D57AA&ufi=5133911413646380&token=cloud15&sig=jC2wb8bdfZGlqg6CepwF24Ev01E%3D#
13297,《李煜词集（注释精制版）》,t368;,http://pan.baidu.com/s/1hswvt8S#t368,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499491888830&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=2130921513099848&token=cloud4&sig=VfAkOvUS6o00vHz2KtEkai6%2F9eU%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499491888824&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=2130921513099929&token=cloud3&sig=rxcJO9DXd23CTXz%2BIk40N70GHAY%3D#
9395,《蜀山的少年》,z3jj;9531,http://pan.baidu.com/s/1bLUyzs#z3jj,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_FA70ACBD0CC69A6D4E61EE12A9C8D1E0F15C9C9E50BB3BF667C56B59A109E0AAA38A11ED7750BB00D307B73FEC6AAC8A816EA042BB9349206814A511C71368AFC96E902924D40080A6ABDDD13570E5DF5000953277988D297FC0DD6B4313C0C255A00E26113ED77023C5689C036328928F0CAE1FED8478538A2A2D4C8657DAA7DA816F6F,http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_2F946BB485D8290076912F173D4EBD096FA0E0EA01D2302E3C1293C613B82EDC776686D67747290C1ABBB5F25DB75B0928188820BFF544E7DF38DE6C250ACA2E16C161984AA7CEF75362B46ADA609FF37D44337333E06F75954C5302039ECD8BF09546B149C1169C032C6647A3E15EACA5D8789697A9542F4243FA6D9E9D3E770F400F14#9531
16436,《刻意学习》,mdj2;8682,http://pan.baidu.com/s/1eR6vVgA#mdj2,https://page71.ctfile.com/dir/11851471-23488653-91e9d7/,http://cloud.189.cn/t/qu2QjaNjEjUz#8682
11188,《社会学的想象力》,scob;,http://pan.baidu.com/s/1gfEBLWB#scob,http://download.cloud.189.cn/file/downloadFile.action?dt=51&expired=1495461225078&sk=4aff370d-5993-4bbc-90bd-56f7c30d3c12_app&ufi=7139411404296384&token=cloud4&sig=jIIOcYlRoDAuPGWw57XTKTTtFdk%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=51&expired=1495461225071&sk=4aff370d-5993-4bbc-90bd-56f7c30d3c12_app&ufi=7139411404296400&token=cloud3&sig=zWgTPcNJpY55GLyvyV5R2Mz6O%2F8%3D#
15632,《众妙之门（西方世界的“迷幻圣经”.精装插图版）》,1745;3968,http://pan.baidu.com/s/1pLDezZd#1745,https://page71.ctfile.com/dir/11851471-22989195-342718/,http://cloud.189.cn/t/nQ3yymVjAzQv#3968
9817,《鼎剑阁系列全集（多看精制，2015新版）》,skp4;,http://pan.baidu.com/s/1pK8Doy3#skp4,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498834105978&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=2139411324311992&token=cloud3&sig=UlctQJeveNjSdepn279aX2KV4uk%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498834105971&sk=24578ED11A6242943B095C80BF002EEF&ufi=3139421324924199&token=cloud14&sig=bm51IzvdQLDWIciMn%2FiFRIMY2a4%3D#
11669,《南瓜花：士兵的故事》,694k;,http://pan.baidu.com/s/1jHJFF8q#694k,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499197236011&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=3154321423047266&token=cloud3&sig=hMQ7h%2B8%2FT1B916EbYMbPwdPRNUo%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499197235982&sk=6065D28083473231C78F3884E226D7DC&ufi=6147111405353181&token=cloud16&sig=D9FcOLDByBhZQQ5iRyejAvknDgI%3D#
15273,《仁者无敌:林肯的政治天才》,3d7l;,http://pan.baidu.com/s/1gfmVYoF#3d7l,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500269248737&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=4149021588652219&token=cloud3&sig=CVJJoxWGc4aIVsgLvV2FaeXncis%3D,https://page71.ctfile.com/dir/11851471-22948134-e484b0/#
13355,《20世纪的教训:卡尔·波普尔访谈演讲录》,ztr3;,http://pan.baidu.com/s/1jIgcvkU#ztr3,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499611276950&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=7149121513408089&token=cloud4&sig=wVADYT35T6mBO2t2BOcNHe%2BytW0%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499611276941&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=8149021518192007&token=cloud4&sig=oRC8N2bVTy7thGxgAMKf8Z1Xc6o%3D#
11038,《地球编年史其三：众神与人类的战争》,5tev;,http://pan.baidu.com/s/1geTUi59#5tev,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500267609290&sk=6065D28083473231C78F3884E226D7DC&ufi=1151211686014194&token=cloud16&sig=BU9fRfnOnyRPFolUZNuBbHtJB%2F0%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500267609284&sk=24578ED11A6242943B095C80BF002EEF&ufi=1151221686023196&token=cloud14&sig=FEaYifZlMtC0xSOI12iwAdmVYPQ%3D#
11247,《阿尼玛》,h272;,http://pan.baidu.com/s/1eSh3SqQ#h272,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499020104577&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=5152951409732635&token=cloud3&sig=LBiVNrSZheM2lfcXRTnVDNO0X%2Fo%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499020104571&sk=98A6737B325C52C84D55218BF66D57AA&ufi=5152951409732650&token=cloud15&sig=yBBwRovdvX1nPJwDml1v7DTKdbI%3D#
12276,《名著名译丛书·第一辑（中亚，全10本）》,556s;,http://pan.baidu.com/s/1slqCoDB#556s,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500381839197&sk=98A6737B325C52C84D55218BF66D57AA&ufi=2154321452378539&token=cloud15&sig=UVkX5PUtrGP1caciJRCxt4VXgNM%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1500381839189&sk=6065D28083473231C78F3884E226D7DC&ufi=8149821456600269&token=cloud16&sig=YBj0aX9SoJx9wGBOyRsHfHb7Iwo%3D#
10893,《我们仨（图文精校版）》,jxzq;,http://pan.baidu.com/s/1eR37BKe#jxzq,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499861463604&sk=98A6737B325C52C84D55218BF66D57AA&ufi=3147111380754479&token=cloud15&sig=SrlljTsyOrtr05JgzUBQvAnJ0Nk%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499861463622&sk=6065D28083473231C78F3884E226D7DC&ufi=9152921377498623&token=cloud16&sig=UbeWWs8Lf%2BS4FAGvpeLxKThFgGE%3D#
10821,《告密者》,xwy5;,http://pan.baidu.com/s/1mi19FDI#xwy5,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499430007015&sk=6065D28083473231C78F3884E226D7DC&ufi=4151221373697200&token=cloud16&sig=DWxDuIcWrzPXUK97Og%2BeB5MiZIQ%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499430007006&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=4151221373697201&token=cloud4&sig=V1pA8RHlLm8DEsRyKE4G5cDVgqc%3D#
11551,《基督山伯爵（多看弹注，周克希独译版）》,qn64;,http://pan.baidu.com/s/1c2pdrDQ#qn64,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499140434168&sk=24578ED11A6242943B095C80BF002EEF&ufi=7149021418617648&token=cloud14&sig=zOvafsf07%2FIJ46YFUOFTYENE%2BQY%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499140434161&sk=98A6737B325C52C84D55218BF66D57AA&ufi=3149821418511208&token=cloud15&sig=FqsuiRCVcLHeGZ9SxIUa6OBCeT0%3D#
10702,《恶魔六部曲其一：魔印人（The Warded Man）》,rs9a;,http://pan.baidu.com/s/1dFehf6T#rs9a,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499342569916&sk=98A6737B325C52C84D55218BF66D57AA&ufi=7151211370755873&token=cloud15&sig=5KJ9mj68fKuX%2FZLMyN3JmQeP3BM%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499342569813&sk=24578ED11A6242943B095C80BF002EEF&ufi=7151211370755901&token=cloud14&sig=txdh14r%2FMAey7SMX0dhUBk5a%2FoY%3D#
12766,《别走出这一步》,xmn2;,http://pan.baidu.com/s/1hs5iszM#xmn2,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498558147680&sk=98A6737B325C52C84D55218BF66D57AA&ufi=6139921465660921&token=cloud15&sig=8ybG9SXCos18w9kZf9J6%2BWjZAMY%3D,http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498558147687&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=6139951465765554&token=cloud3&sig=N8IJsQxNMH0MbF%2FKHwlt4r%2FUIBU%3D#
17480,《湛庐文化医学人文经典书系（套装共5册）》,fpxz;0519,http://pan.baidu.com/s/1dFrM6jB#fpxz,https://page71.ctfile.com/dir/11851471-24001929-3bdfbb/,http://cloud.189.cn/t/FVJ3uqfiie22#0519
